"archivo_original","linea","funcion","responsabilidad_legacy","modulo_destino","tipo_migracion","nueva_ubicacion","dependencias","eventos_dom","eventos_custom","supabase_objetivos","supabase_operaciones","relacion_modulos"
"js\dashboard\admin-clientes-rutas.js","519","handleIaGenerate","Mapa, ruta y tracking","TRACKING SYSTEM","React Hook","operations-platform/modules/tracking/src/hooks/use-handle-ia-generate.ts","","","","","","ADMIN DASHBOARD; MAP SYSTEM; TRACKING SYSTEM"
"js\dashboard\admin-clientes-rutas.js","555","applyIaRoute","Mapa, ruta y tracking","TRACKING SYSTEM","React Component","operations-platform/modules/tracking/src/components/apply-ia-route.tsx","","","","","","ADMIN DASHBOARD; MAP SYSTEM; TRACKING SYSTEM"
"js\dashboard\admin-clientes-rutas.js","615","requestIaRoute","Mapa, ruta y tracking","TRACKING SYSTEM","Service Layer","operations-platform/services/supabase/src/tracking/request-ia-route.service.ts","Fetch API","","","","","ADMIN DASHBOARD; MAP SYSTEM; TRACKING SYSTEM"
"js\dashboard\admin-clientes-rutas.js","656","summarizeRoute","Mapa, ruta y tracking","TRACKING SYSTEM","React Component","operations-platform/modules/tracking/src/components/summarize-route.tsx","","","","","","ADMIN DASHBOARD; MAP SYSTEM; TRACKING SYSTEM"
"js\lib\router-local.js","90","normalizeOSRMLatLngs","Mapa, ruta y tracking","TRACKING SYSTEM","React Component","operations-platform/modules/tracking/src/components/normalize-osrmlat-lngs.tsx","routerLocal OSRM","","","","","MAP SYSTEM; TRACKING SYSTEM"
"js\lib\router-local.js","102","normalizeGraphHopper","Mapa, ruta y tracking","TRACKING SYSTEM","React Component","operations-platform/modules/tracking/src/components/normalize-graph-hopper.tsx","routerLocal OSRM","","","","","MAP SYSTEM; TRACKING SYSTEM"
"js\lib\router-local.js","127","routeOSRM","Mapa, ruta y tracking","TRACKING SYSTEM","React Component","operations-platform/modules/tracking/src/components/route-osrm.tsx","routerLocal OSRM","","","","","MAP SYSTEM; TRACKING SYSTEM"
"js\lib\router-local.js","166","routeGraphHopper","Mapa, ruta y tracking","TRACKING SYSTEM","React Component","operations-platform/modules/tracking/src/components/route-graph-hopper.tsx","routerLocal OSRM","","","","","MAP SYSTEM; TRACKING SYSTEM"
"js\lib\router-local.js","183","route","Mapa, ruta y tracking","TRACKING SYSTEM","React Component","operations-platform/modules/tracking/src/components/route.tsx","routerLocal OSRM","","","","","MAP SYSTEM; TRACKING SYSTEM"
"js\lib\router-local.js","190","setProvider","Mapa, ruta y tracking","TRACKING SYSTEM","React Component","operations-platform/modules/tracking/src/components/set-provider.tsx","routerLocal OSRM","","","","","MAP SYSTEM; TRACKING SYSTEM"
"js\lib\router-local.js","197","setGraphHopperBase","Mapa, ruta y tracking","TRACKING SYSTEM","React Component","operations-platform/modules/tracking/src/components/set-graph-hopper-base.tsx","routerLocal OSRM","","","","","MAP SYSTEM; TRACKING SYSTEM"
"js\lib\tracking-common.js","8","initLeafletMap","Mapa, ruta y tracking","TRACKING SYSTEM","React Hook","operations-platform/modules/tracking/src/hooks/use-init-leaflet-map.ts","Leaflet","","","","","MAP SYSTEM; TRACKING SYSTEM"
"js\lib\tracking-common.js","36","drawRouteWithPOIs","Mapa, ruta y tracking","TRACKING SYSTEM","React Component","operations-platform/modules/tracking/src/components/draw-route-with-pois.tsx","Leaflet; routerLocal OSRM","","","","","MAP SYSTEM; TRACKING SYSTEM"
"js\lib\tracking-common.js","77","routeLocal","Mapa, ruta y tracking","TRACKING SYSTEM","React Component","operations-platform/modules/tracking/src/components/route-local.tsx","routerLocal OSRM","","","","","MAP SYSTEM; TRACKING SYSTEM"
"js\mapa.js","140","registrarUbicacionSeguro","Alarmas y check-in","TRACKING SYSTEM","Service Layer","operations-platform/services/supabase/src/tracking/registrar-ubicacion-seguro.service.ts","Leaflet; Notification API; routerLocal OSRM; sessionStorage; Supabase Client; Supabase Query Builder; window.Alarma","click; keydown","","rpc:registrar_ubicacion","","ALARM SYSTEM; MAP SYSTEM; TRACKING SYSTEM"
"js\mapa.js","356","ensureGeoPermission","Mapa, ruta y tracking","TRACKING SYSTEM","React Component","operations-platform/modules/tracking/src/components/ensure-geo-permission.tsx","","","","","","MAP SYSTEM; TRACKING SYSTEM"
"js\mapa.js","542","initMap","Mapa, ruta y tracking","TRACKING SYSTEM","React Hook","operations-platform/modules/tracking/src/hooks/use-init-map.ts","Leaflet; Timers","","","","","MAP SYSTEM; TRACKING SYSTEM"
"js\mapa.js","639","iniciarTracking","Mapa, ruta y tracking","TRACKING SYSTEM","React Component","operations-platform/modules/tracking/src/components/iniciar-tracking.tsx","navigator.geolocation; Timers","","","","","MAP SYSTEM; TRACKING SYSTEM"
"js\mapa.js","688","onInterval","Mapa, ruta y tracking","TRACKING SYSTEM","React Hook","operations-platform/modules/tracking/src/hooks/use-on-interval.ts","navigator.geolocation","beforeunload","","","","MAP SYSTEM; TRACKING SYSTEM"
"js\mapa.js","751","cleanupChannels","Mapa, ruta y tracking","TRACKING SYSTEM","React Component","operations-platform/modules/tracking/src/components/cleanup-channels.tsx","","","","","","MAP SYSTEM; TRACKING SYSTEM"
"js\mapa.js","760","clearRouteLayer","Mapa, ruta y tracking","TRACKING SYSTEM","React Component","operations-platform/modules/tracking/src/components/clear-route-layer.tsx","","","","","","MAP SYSTEM; TRACKING SYSTEM"
"js\mapa.js","779","notifyRouteDown","Mapa, ruta y tracking","TRACKING SYSTEM","React Component","operations-platform/modules/tracking/src/components/notify-route-down.tsx","routerLocal OSRM","","","","","MAP SYSTEM; TRACKING SYSTEM"
"js\mapa.js","792","ensureRoute","Mapa, ruta y tracking","TRACKING SYSTEM","Service Layer","operations-platform/services/supabase/src/tracking/ensure-route.service.ts","Fetch API; routerLocal OSRM; Timers","","","","","MAP SYSTEM; TRACKING SYSTEM"
"js\mapa.js","1660","updateRutaAlertContent","Mapa, ruta y tracking","TRACKING SYSTEM","React Component","operations-platform/modules/tracking/src/components/update-ruta-alert-content.tsx","","","","","","MAP SYSTEM; TRACKING SYSTEM"
"js\mapa.js","1688","handleRutaAlertView","Mapa, ruta y tracking","TRACKING SYSTEM","React Hook","operations-platform/modules/tracking/src/hooks/use-handle-ruta-alert-view.ts","Supabase Client","","","","","MAP SYSTEM; TRACKING SYSTEM"
"js\mapa.js","1713","fetchRutaAsignada","Mapa, ruta y tracking","TRACKING SYSTEM","Service Layer","operations-platform/services/supabase/src/tracking/fetch-ruta-asignada.service.ts","Supabase Client; Supabase Query Builder","","","from:ruta_cliente","eq; maybeSingle; order; select","MAP SYSTEM; TRACKING SYSTEM"
"js\mapa.js","1748","drawRutaClienteLayer","Mapa, ruta y tracking","TRACKING SYSTEM","React Component","operations-platform/modules/tracking/src/components/draw-ruta-cliente-layer.tsx","Leaflet","","","","","MAP SYSTEM; TRACKING SYSTEM"
"js\mapa.js","1765","clearRutaClienteLayer","Mapa, ruta y tracking","TRACKING SYSTEM","React Component","operations-platform/modules/tracking/src/components/clear-ruta-cliente-layer.tsx","","","","","","MAP SYSTEM; TRACKING SYSTEM"
"js\mapa.js","1777","normalizeRutaFeature","Mapa, ruta y tracking","TRACKING SYSTEM","React Component","operations-platform/modules/tracking/src/components/normalize-ruta-feature.tsx","","","","","","MAP SYSTEM; TRACKING SYSTEM"
"js\mapa.js","1798","handleServicioUpdate","Mapa, ruta y tracking","TRACKING SYSTEM","React Hook","operations-platform/modules/tracking/src/hooks/use-handle-servicio-update.ts","","","","","","ADMIN DASHBOARD; MAP SYSTEM; TRACKING SYSTEM"
"js\mapa.js","2027","showFollowControl","Mapa, ruta y tracking","TRACKING SYSTEM","React Hook","operations-platform/modules/tracking/src/hooks/use-show-follow-control.ts","","click","","","","MAP SYSTEM; TRACKING SYSTEM"
